color,num_critic_for_reviews,duration,director_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_facebook_likes
Color,113,104,35,10996440,19707,27806,0,128,English,USA,PG,13000000,2006,6.3,2.35,862
Color,107,83,28,84303558,65270,6081,1,100,English,USA,PG,85000000,2006,6.2,1.85,863
Color,71,98,89,2938208,7143,173,1,52,English,USA,PG-13,225000,1990,7.5,1.66,865
Color,41,99,60,562059,8535,3130,4,113,English,USA,R,4000000,2002,7,1.85,872
Color,43,95,12000,695229,11369,14420,1,65,English,USA,R,1300000,1996,7.2,1.85,872
Color,69,94,906,36985501,11212,3917,0,94,English,USA,PG,26000000,2002,5.2,1.85,874
Color,84,95,126,16964743,22844,4681,1,140,English,USA,PG-13,24000000,2004,5.6,2.35,876
Color,51,117,31,32800000,34896,3016,1,118,English,USA,R,40000000,1996,4.3,1.85,877
Color,42,124,11000,10763469,13692,12685,0,55,English,USA,PG,15000000,1989,6.4,1.85,877
Color,98,85,0,26288320,36144,11301,0,91,English,USA,PG,60000000,2003,6.7,1.66,880
Color,117,98,0,55585389,64121,15269,1,241,English,USA,R,69000000,1998,5.9,2.35,880
Color,78,94,6,17010646,40751,1195,0,239,English,USA,PG,84000000,2005,2.2,1.85,881
Color,142,102,148,93607673,47573,9176,4,343,English,USA,PG-13,48000000,2001,5.7,2.35,881
Color,79,107,0,578527,20008,988,3,112,English,USA,R,10000000,2008,5.7,1.78,883
Color,30,132,0,74787599,12549,1936,1,109,English,USA,R,30000000,1991,6.6,1.85,883
Color,113,116,165,102678089,42705,2321,0,274,English,USA,R,95000000,1999,6.3,2.35,885
Color,81,92,41,104148781,49486,4050,1,116,English,USA,PG,60000000,2003,5.5,1.85,886
Color,109,116,212,32616869,34435,14780,0,346,English,USA,PG-13,72000000,2001,4.5,2.35,886
Color,98,83,2,22264487,41239,1729,0,166,English,USA,R,22000000,2005,4.6,1.85,887
Color,125,100,41,39989008,55398,49847,2,418,English,USA,R,24000000,1998,4.6,2.35,891
Color,83,102,39,6114237,19986,2664,4,207,English,USA,R,40000000,2001,6.2,1.85,892
Color,87,74,188,7262288,17307,13917,2,186,English,USA,PG-13,40000000,2002,6.5,1.85,892
Color,134,135,138,32598931,49300,1013,1,265,English,USA,R,65000000,2000,6.2,2.35,892
Color,10,114,503,4651977,10410,4334,3,71,English,USA,PG-13,35000000,1992,6.9,2.35,892
Color,167,125,212,41814863,28635,1970,0,308,English,USA,R,50000000,2004,5.1,2,893
Color,114,115,73,41543207,30077,15571,1,175,English,USA,PG-13,42000000,2002,6.3,2.35,893
Color,79,121,101,48068396,60573,2027,0,248,English,USA,PG-13,160000000,1997,3.7,2.35,894
Color,69,88,189,47811275,29008,3707,1,99,English,USA,PG,15000000,2002,5.4,1.85,896
Color,69,88,189,47811275,29008,3707,1,99,English,USA,PG,15000000,2002,5.4,1.85,896
 Black and White,85,104,52,17757087,13065,3162,1,253,English,USA,R,21000000,1999,4.6,1.85,897
Color,29,87,38,1332,2038,2251,6,20,English,USA,Not Rated,500000,2012,4.6,2.35,898
Color,35,98,188,24629916,12942,4277,0,34,English,USA,PG,3000000,1997,5.1,1.85,902
Color,52,100,365,4884663,5187,1661,0,64,English,USA,PG,12000000,1986,5.5,2.35,902
Color,25,115,0,13640000,6011,3267,0,39,English,USA,PG-13,14000000,1994,6.9,1.85,905
Color,37,129,0,10300000,17859,16237,4,89,English,USA,PG-13,38000000,1996,6.6,2.35,911
Color,161,81,10,135381507,63912,2252,0,251,English,USA,G,150000000,2005,5.8,1.85,912
Color,120,91,42,43792641,32157,52566,3,119,English,USA,PG-13,35000000,2007,5.3,2.35,913
Color,65,96,136,766487,15315,4883,4,117,English,USA,R,5250000,2007,5,1.85,915
 Black and White,83,212,0,13560960,23996,21130,0,161,English,USA,R,50000000,1995,7.1,2.35,915
Color,82,86,13,25200412,16580,3423,3,55,English,USA,PG,45000000,2009,5.4,1.85,916
Color,104,108,30,453079,4124,2029,4,29,English,USA,R,7000000,2010,5.9,2.35,916
Color,104,105,8,67962333,33887,2689,2,160,English,USA,PG-13,35000000,2005,5.9,1.85,919
Color,190,108,187,9172810,24150,12178,0,118,English,USA,R,16000000,2007,6.7,2.35,923
Color,76,108,54,8054280,6838,2730,3,117,English,USA,PG-13,20000000,2004,6.3,1.85,924
Color,137,96,2,11642254,22929,1308,1,287,English,USA,X,3000000,1989,5.2,1.85,926
Color,131,137,70,39143839,38658,5746,0,284,English,USA,PG-13,20000000,2006,5,1.85,930
Color,57,91,6,27052167,24834,3353,5,168,English,USA,R,13000000,1998,6.1,1.85,934
Color,143,92,892,1550000,30628,2930,2,471,English,USA,R,25000000,2005,2.9,2.35,937
Color,107,93,44,14015786,37952,27646,3,298,English,USA,R,5000000,2002,6.5,1.85,938
Color,32,91,10,13571817,5312,3104,3,40,English,USA,PG-13,15600000,2002,4.5,1.85,939
Color,135,108,99,40048332,61417,1460,1,339,English,USA,R,85000000,2002,5.5,1.85,941
Color,28,117,162,777423,5841,4351,0,57,English,USA,PG-13,25000000,1998,7.2,2.35,942
Color,34,135,596,10400000,12037,15820,1,90,English,USA,R,50000000,1995,5.1,2.35,943
Color,111,89,0,3193102,24412,1335,0,240,English,USA,R,9000000,1999,7.1,1.85,944
Color,109,82,34,100446895,36033,2762,1,456,English,USA,PG,109000000,2003,3.8,1.85,946
Color,160,90,31,26421314,28964,608,0,457,English,USA,R,15000000,2000,4,1.85,949
Color,112,91,18,15935068,19331,2899,0,317,English,USA,R,2500000,1993,4.3,1.85,949
Color,32,140,0,24276500,17124,1394,2,68,English,USA,R,35000000,1992,6.6,2.35,949
Color,137,129,258,45356386,71574,2864,1,244,Spanish,USA,PG,75000000,2005,5.9,2.35,951
Color,179,138,143,35918429,32415,3970,1,510,English,USA,R,1700000,2001,7.5,2.35,951
Color,115,93,787,365734,11487,883,0,226,English,USA,Not Rated,10000000,2003,5,1.66,952
Color,84,280,33,12870569,13215,1671,0,497,English,USA,PG-13,56000000,2003,6.3,2.35,953
Color,165,114,71,60470220,81444,428,2,192,English,USA,PG-13,50000000,2003,6.2,2.35,955
Color,52,144,0,2483955,8369,1674,0,165,English,USA,R,9600000,2005,6.7,1.85,957
Color,57,95,293,128769345,86556,3155,1,99,English,USA,PG-13,54000000,1996,5.6,1.85,960
Color,91,93,54,34872293,30765,42002,0,252,English,USA,R,8500000,1991,4.9,1.85,963
Color,14,102,8,2807854,14129,14281,1,39,English,USA,PG-13,11000000,1991,5.1,1.85,967
Color,113,113,39,54997476,40362,3341,0,248,English,USA,R,50000000,2001,6.3,2.35,970
Color,46,86,10,535249,3467,768,0,13,English,USA,R,3400000,2010,4.6,1.85,974
Color,65,116,380,58918501,40126,33233,1,107,English,USA,R,46000000,1996,6.6,1.85,975
 Black and White,64,94,394,12398628,21542,2880,2,88,English,USA,R,20000000,2002,6.1,2.35,977
Color,35,96,22,20257000,7569,5282,2,65,English,USA,R,7000000,1988,5.2,1.85,978
Color,67,98,11000,13383737,29385,4302,4,86,English,USA,R,20000000,1994,7.5,1.85,979
Color,66,111,79,42877165,45602,26088,0,114,English,USA,R,86000000,1997,6.1,2.35,979
Color,26,85,7,32983713,19284,3712,0,66,English,USA,R,20000000,2002,5.8,1.85,981
Color,143,112,108,10911750,17757,43560,2,99,English,USA,R,25000000,2008,6.5,1.85,982
Color,76,90,138,4542775,18313,1831,2,73,English,USA,R,6000000,2009,5.1,1.85,985
Color,25,98,38,11797927,4582,3221,0,52,English,USA,R,6000000,1995,6.1,1.85,985
Color,122,88,50,75817994,32049,2622,0,179,English,USA,PG,90000000,2003,4.9,2.35,988
Color,116,123,7,40334024,44168,2912,3,216,English,USA,PG-13,35000000,2001,6.2,2.35,989
Color,18,106,44,25047631,6585,2724,0,50,English,USA,R,6000000,1999,6.9,1.85,990
Color,145,106,14,17473245,47612,2,1,348,English,USA,PG-13,70000000,2000,5.7,2.35,995
Color,18,100,28,20186,6025,2924,8,15,English,USA,R,930000,2011,5.7,2.35,995
Color,112,125,40,19076815,43651,15916,0,196,English,USA,R,60000000,2002,6.3,2.35,997
Color,152,109,25,19976073,65979,3148,1,220,English,USA,R,20000000,2005,6.3,2.35,999
Color,85,85,14,26096584,30651,1653,0,267,English,USA,PG-13,19000000,2003,3.4,1.37,1000
 Black and White,66,81,10,3000000,13269,824,2,98,English,USA,Approved,609000,1935,7.8,1.37,1000
Color,56,80,11,40363530,18254,3058,2,307,English,USA,PG,16000000,2002,3.3,1.85,1000
Color,59,95,40,35927406,36363,2266,0,256,English,USA,PG-13,30000000,1997,3.7,1.85,1000
Color,140,89,19,46363118,25960,1383,0,389,English,USA,PG-13,20000000,2005,4.1,1.85,1000
Color,36,113,0,51697449,8346,1465,6,59,English,USA,PG-13,13000000,2009,4.1,1.85,1000
Color,129,100,6,14343976,22961,1327,0,291,English,USA,R,5000000,1989,4.5,1.85,1000
Color,34,100,0,19900000,17262,2348,1,53,English,USA,R,20000000,1995,4.5,1.85,1000
Color,160,92,13,21300000,22521,170,0,342,English,USA,R,2200000,1985,4.7,1.85,1000
Color,117,101,23,66002004,36431,2177,1,168,English,USA,G,50000000,2005,4.7,1.85,1000
Color,60,96,8,42660000,25086,1254,0,87,English,USA,PG,17000000,1993,4.8,1.85,1000
Color,75,84,42,55762229,47383,1203,1,132,English,USA,PG-13,22000000,2001,4.8,1.85,1000
Color,63,97,2,8586376,26598,3161,4,132,English,USA,R,20000000,2002,4.9,1.85,1000
 Black and White,88,89,81,22168359,29659,584,0,227,English,USA,X,8000000,1989,5.1,1.85,1000
Color,100,99,67,117559438,66941,1790,1,148,English,USA,PG-13,30000000,2000,5.1,1.85,1000
Color,39,99,13,51432423,15074,3679,7,72,English,USA,PG,30000000,2002,5.1,1.85,1000
Color,151,89,119,90703745,93748,5855,8,410,English,USA,PG-13,45000000,2006,5.1,1.85,1000
Color,107,109,7,10654581,45497,52621,0,260,English,USA,R,34000000,1999,5.3,1.85,1000
Color,107,109,7,10654581,45500,52621,0,260,English,USA,R,34000000,1999,5.3,1.85,1000
Color,81,98,143,15464026,23076,1189,2,158,English,USA,PG-13,20000000,2000,5.3,1.85,1000
Color,48,96,3,27445,3788,561,5,31,English,USA,R,9000000,2011,5.3,1.85,1000
Color,47,92,14,50024083,35918,2318,1,126,English,USA,R,60000000,1995,5.4,1.85,1000
Color,107,100,87,73023275,16271,5174,4,57,English,USA,PG,35000000,2009,5.4,1.85,1000
Color,80,104,54,139225854,34561,5265,0,116,English,USA,G,60000000,2002,5.5,1.85,1000
Color,47,107,99,20550712,40346,31014,1,95,English,USA,PG-13,50000000,1996,5.6,1.85,1000
Color,41,113,0,55184721,9811,6510,8,100,English,USA,PG-13,15000000,2007,5.6,1.85,1000
Color,77,113,0,95149435,53687,15362,2,152,English,USA,G,40000000,2004,5.7,1.85,1000
Color,49,92,13,28972187,28805,12687,1,159,English,USA,PG-13,13000000,2002,5.9,1.85,1000
Color,22,90,0,100503,7759,3124,2,20,English,USA,R,8000000,2009,5.9,1.85,1000
Color,95,85,10,14000000,15956,3617,0,118,English,USA,R,3500000,1987,6,1.85,1000
Color,43,83,88,51109400,76850,4767,5,85,English,USA,PG-13,30000000,1994,6.4,1.85,1000
 Black and White,41,130,309,28734552,9566,3107,2,81,English,USA,R,16000000,2001,6.4,1.85,1000
Color,96,106,61,32645546,8427,3462,5,88,English,USA,PG,14000000,2005,6.4,1.85,1000
Color,129,92,26,4881867,15200,3767,1,76,English,USA,R,9000000,2008,6.4,1.85,1000
Color,57,135,0,2185266,8720,4266,0,186,English,USA,R,10000000,2000,6.5,1.85,1000
Color,79,139,2000,136448821,98989,3667,1,158,English,USA,R,80000000,1996,6.6,1.85,1000
Color,91,104,10,1056102,18792,1315,0,153,English,USA,R,5000000,2003,6.6,1.85,1000
Color,45,98,4,12782508,20163,63194,2,71,English,USA,PG-13,23000000,1996,6.7,1.85,1000
Color,117,119,188,6047856,27536,358,4,327,English,USA,R,8500000,2000,6.7,1.85,1000
Color,59,106,835,21200000,34774,3598,0,162,English,USA,R,20000000,1995,6.8,1.85,1000
Color,32,125,43,29200000,6142,1097,0,52,English,USA,R,8500000,1979,6.9,1.85,1000
Color,136,126,37,17804273,20449,25660,0,370,English,USA,R,20000000,2000,7,1.85,1000
Color,95,134,3000,20733485,11622,428,1,157,English,USA,PG-13,5000000,1997,7.2,1.85,1000
Color,127,105,248,10460089,34098,1442,1,214,English,USA,R,7500000,2002,7.2,1.85,1000
Color,10,89,47,444044,744,4249,6,19,English,USA,R,1900000,2015,7.2,1.85,1000
Color,126,90,9,603943,26407,2655,0,154,English,USA,R,500000,2004,7.3,1.85,1000
Color,16,104,28,12514138,2801,3871,0,28,English,USA,R,10000000,1997,7.4,1.85,1000
Color,146,89,29,43818159,27664,4867,0,260,English,USA,PG-13,20000000,2008,3.9,2.35,1000
Color,26,124,42,2000000,2998,1462,0,74,English,USA,PG,20000000,1980,4.5,2.35,1000
Color,71,103,44,20246959,5721,3299,2,20,English,USA,PG-13,14000000,2010,4.9,2.35,1000
Color,147,95,425,22526144,53884,2737,1,203,English,USA,PG-13,30000000,2006,5.1,2.35,1000
Color,50,91,23,96793,12188,6380,3,135,English,USA,PG-13,3500000,2004,5.3,2.35,1000
Color,108,103,57,22160085,16747,1228,0,349,English,USA,PG-13,10600000,2002,5.4,2.35,1000
Color,61,124,212,11000000,21102,3611,3,169,English,USA,PG-13,98000000,1995,5.6,2.35,1000
Color,109,101,43,34604054,34942,6867,2,185,English,USA,R,30000000,2003,5.8,2.35,1000
Color,46,103,80,10411980,22649,4676,0,212,English,USA,PG,15000000,2004,5.9,2.35,1000
Color,114,113,212,21009180,45815,4397,4,222,English,USA,PG-13,45000000,2004,6.1,2.35,1000
Color,131,120,0,16284360,15079,6212,1,79,English,USA,PG-13,21000000,2008,6.1,2.35,1000
Color,46,95,15,20998709,6095,3845,0,76,English,USA,PG,15000000,2006,6.2,2.35,1000
Color,48,135,41,53854588,37911,3648,0,73,English,USA,R,45000000,1996,6.3,2.35,1000
Color,160,103,906,70117571,56741,6207,0,515,English,USA,PG,58000000,1998,6.4,2.35,1000
Color,78,90,26,303439,12125,2073,2,78,English,USA,R,8000000,2007,6.4,2.35,1000
Color,79,111,650,5205343,11958,1573,3,39,English,USA,PG,20000000,2009,6.4,2.35,1000
Color,110,115,234,56702901,23302,4713,1,181,English,USA,PG-13,60000000,1998,6.5,2.35,1000
Color,124,114,73,40905277,45895,19739,3,157,English,USA,R,50000000,2003,6.5,2.35,1000
Color,81,97,21,11043445,27689,20312,0,74,English,USA,PG-13,10000000,2007,6.5,2.35,1000
 Black and White,119,125,34,13337299,9649,729,7,226,English,USA,PG-13,20000000,2004,6.6,2.35,1000
Color,39,119,541,92115211,45798,4043,3,94,English,USA,PG-13,45000000,1994,6.7,2.35,1000
Color,76,121,16000,50007168,39529,19139,0,142,English,USA,R,50000000,1997,6.7,2.35,1000
Color,102,325,517,1500000,9830,14255,0,189,English,USA,R,44000000,1980,6.8,2.35,1000
Color,84,97,15,1029017,12049,21107,2,135,English,USA,R,6500000,2004,6.8,2.35,1000
Color,60,102,4,317040,6723,30978,1,36,English,USA,PG-13,15500000,2008,6.8,2.35,1000
Color,74,108,3,49526,16299,2119,1,129,English,USA,R,6800000,2005,7,2.35,1000
Color,47,108,2,11703287,4360,1058,3,148,English,USA,PG-13,10000000,2005,7,2.35,1000
Color,27,225,126,8000000,6484,1934,6,100,English,USA,G,20000000,1965,6.6,2.76,1000
 Black and White,61,100,0,1227508,15103,5,0,80,English,USA,R,23000,1991,7.1,1.37,2000
Color,107,88,84,219613391,31649,5227,0,98,English,USA,PG,75000000,2009,4.5,1.85,2000
Color,43,81,54,30628981,15047,10792,1,160,English,USA,PG-13,14000000,1999,5,1.85,2000
Color,84,104,81,47474112,58227,5062,0,181,English,USA,PG-13,90000000,1997,5.4,1.85,2000
Color,140,96,36,37939782,62272,3294,0,207,English,USA,R,17000000,2002,5.6,1.85,2000
Color,72,105,631,103738726,47819,2096,1,164,English,USA,PG,100000000,1990,6.1,1.85,2000
Color,208,88,188,190418803,270207,14823,2,606,English,USA,PG-13,140000000,2002,6.1,1.85,2000
Color,131,120,446,44886089,69576,40117,3,207,English,USA,R,10000000,1997,6.9,1.85,2000
Color,58,100,0,24741700,37785,1431,2,95,English,USA,R,1200000,1989,7.2,1.85,2000
Color,79,103,154,676698,26730,4094,0,180,English,USA,R,18000000,2002,7.2,1.85,2000
Color,120,109,0,3798532,41138,3668,0,208,English,USA,R,4500000,1996,7.4,1.85,2000
Color,131,121,102,5660084,41620,286,0,418,English,USA,R,54000000,2003,2.4,2.35,2000
Color,223,103,436,19781879,53864,20881,1,290,English,USA,PG-13,60000000,2008,4.8,2.35,2000
Color,140,96,474,32131483,25870,2212,0,369,English,USA,PG-13,11000000,2003,4.9,2.35,2000
Color,186,96,293,100289690,115099,108016,0,257,English,USA,PG,175000000,2007,5.4,2.35,2000
Color,152,82,49,31768374,42761,3313,0,366,English,USA,R,27000000,1999,5.6,2.35,2000
Color,143,95,9,88658172,58412,37967,2,242,English,USA,PG-13,50000000,2006,5.6,2.35,2000
Color,84,87,10,53715611,92106,14574,1,171,English,USA,R,63000000,1988,5.7,2.35,2000
Color,174,121,0,66862068,89509,3903,0,524,English,USA,R,83000000,1999,5.7,2.35,2000
Color,64,118,30,56398162,28649,2390,0,185,English,USA,PG-13,20000000,2002,5.7,2.35,2000
Color,77,103,130,26400000,62009,2481,1,109,English,USA,PG,18000000,1984,5.8,2.35,2000
Color,97,125,0,48154732,60326,15569,1,142,English,USA,R,50000000,1997,5.8,2.35,2000
Color,185,105,189,177243721,130272,54039,2,209,English,USA,PG,150000000,2009,5.9,2.35,2000
Color,125,123,563,66808615,87351,43917,0,344,English,USA,R,34000000,2001,6.1,2.35,2000
Color,135,90,23,110332737,110788,1997,1,258,English,USA,PG-13,100000000,2005,6.1,2.35,2000
Color,81,95,101,13596911,25572,3734,0,123,English,USA,PG,70000000,2001,6.2,2.35,2000
Color,48,104,212,21413502,14429,2795,5,113,English,USA,R,40000000,1990,6.3,2.35,2000
Color,127,101,212,4476235,49405,4186,0,226,English,USA,R,27000000,2004,6.4,2.35,2000
Color,127,94,160,32003620,79141,1102,1,355,English,USA,PG-13,25000000,2004,6.5,2.35,2000
Color,99,120,11,76400000,71321,16,0,230,English,USA,G,2280000,1940,7.8,1.37,3000
Color,52,95,0,7881335,21212,3092,4,107,English,USA,R,13000000,1994,6.7,1.66,3000
Color,220,119,0,33386128,36372,3226,0,491,English,USA,R,15000000,2009,4.9,1.85,3000
Color,220,119,0,33386128,36372,3226,0,491,English,USA,R,15000000,2009,4.9,1.85,3000
Color,21,102,12000,167780960,36918,21499,4,42,English,USA,PG,11000000,1987,5.9,1.85,3000
 Black and White,35,87,4,19539,4182,6227,1,53,English,USA,R,1000000,2003,6.2,1.85,3000
Color,117,99,60,1654367,18355,6526,0,106,English,USA,R,7000000,2006,6.4,1.85,3000
Color,179,108,189,250863268,234480,55486,2,444,English,USA,PG,110000000,2006,6.4,1.85,3000
Color,92,106,68,410241,32357,2110,0,199,English,USA,R,2000000,2002,6.8,1.85,3000
Color,94,119,213,156645693,55101,1639,0,201,English,USA,R,14000000,1987,6.9,1.85,3000
Color,345,120,0,75754670,208422,3632,0,342,English,USA,PG-13,85000000,2008,7,1.85,3000
Color,61,99,78,106593296,72324,12619,1,134,English,USA,PG,7500000,1989,7.4,1.85,3000
Color,193,103,77,176387405,328159,5437,0,467,English,USA,PG,59000000,2002,7.6,1.85,3000
Color,120,97,212,23292105,39541,3261,0,334,English,USA,PG-13,20000000,2006,5.3,2.35,3000
Color,107,94,0,15155772,8895,1673,2,48,English,USA,PG-13,18000000,2014,5.7,2.35,3000
Color,52,106,167,65182182,15310,4830,8,38,English,USA,PG-13,24000000,2014,5.7,2.35,3000
Color,273,97,31,82163317,89101,4692,0,885,English,USA,R,30000000,2003,5.8,2.35,3000
Color,128,101,10,46012734,54421,4298,2,101,English,USA,PG-13,40000000,2008,5.8,2.35,3000
Color,124,96,25,56684819,103787,1919,0,615,English,USA,PG-13,80000000,2002,5.9,2.35,3000
Color,79,95,3,108662,26849,3185,0,107,English,USA,R,8000000,2008,6,2.35,3000
Color,287,115,0,82161969,142440,31523,1,505,English,USA,PG-13,150000000,2007,6.3,2.35,3000
Color,62,117,101,24944213,63459,16937,2,185,English,USA,PG-13,27000000,1996,6.9,2.35,3000
Color,146,135,0,29077547,41685,5917,1,754,English,USA,PG-13,40000000,2005,7,2.35,3000
Color,150,114,737,60652036,137854,3743,1,560,English,USA,R,48000000,1999,7.1,2.35,3000
Color,143,111,906,92001027,97838,6315,2,286,English,USA,PG-13,45000000,1996,7.6,2.35,3000
Color,203,98,70,110175871,115050,7461,0,911,English,USA,PG-13,10000000,2004,5.9,1.85,4000
Color,146,90,31,10494494,19586,676,1,109,English,USA,PG-13,18000000,2013,4.4,2.35,4000
Color,175,136,759,33685268,75573,12194,1,662,English,USA,R,68000000,2003,5.5,2.35,4000
Color,192,140,36,33682273,124242,2114,1,622,English,USA,R,33000000,2004,6.5,2.35,4000
Color,160,108,123,15483540,56338,41359,4,215,English,USA,R,14000000,2009,6.5,2.35,4000
Color,94,121,212,33328051,60508,1531,2,285,English,USA,R,65000000,1996,6.7,2.35,4000
Color,197,132,847,27154426,52852,6317,1,138,English,USA,R,17000000,2009,6.7,2.35,4000
Color,106,83,21,73215310,44143,14261,0,216,English,USA,G,80000000,2002,7,2.35,4000
Color,192,142,776,113330342,207613,19454,1,1144,English,USA,R,110000000,2000,7.1,2.35,4000
Color,72,145,0,70001698,76842,12098,0,173,English,USA,R,14000000,1989,7.2,2.35,4000
Color,24,69,383,48092846,61753,1833,0,133,English,USA,G,12500000,1988,7.3,1.33,5000
Color,53,92,39,105263257,56168,4518,0,103,English,USA,PG,55000000,1997,5.4,1.85,5000
Color,168,95,38,241437427,102071,1495,3,756,English,USA,PG,5000000,2002,6.6,1.85,5000
Color,129,103,593,3093491,8307,1283,0,37,English,USA,R,5000000,2014,6.6,1.85,5000
Color,55,99,188,113502246,96607,3696,0,125,English,USA,PG-13,38000000,1991,6.8,1.85,5000
Color,119,107,308,11008432,43903,16651,0,194,English,USA,PG-13,25000000,2005,7.1,1.85,5000
Color,228,97,63,104374107,89351,2480,0,214,English,USA,G,105000000,2009,7.1,1.85,5000
Color,161,100,0,13103828,59982,12237,0,463,English,USA,R,11000000,2001,7.3,1.85,5000
Color,291,121,0,403706375,544665,40484,0,2012,English,USA,PG-13,139000000,2002,7.3,1.85,5000
Color,122,111,72,6200756,96129,34106,0,488,English,USA,R,7000000,2001,7.4,1.85,5000
Color,150,107,80,18004225,28573,3004,2,87,English,USA,PG-13,13000000,2013,5.7,2.35,5000
Color,208,112,192,30691439,86205,3185,0,232,English,USA,R,35000000,2008,6.2,2.35,5000
Color,470,122,14000,317011114,333847,14959,2,2054,English,USA,PG-13,185000000,2008,6.2,2.35,5000
Color,214,112,123,39235088,193962,16196,0,805,English,USA,R,23000000,2000,7.1,2.35,5000
Color,141,124,130,78120196,103241,6181,0,742,English,USA,R,75000000,2002,7.1,2.35,5000
Color,313,151,563,423032628,522040,48486,2,1832,English,USA,PG-13,225000000,2006,7.3,2.35,5000
Color,159,140,2000,172071312,208817,17171,0,296,English,USA,PG,62000000,1995,7.6,2.35,5000
Color,251,137,143,5459824,92781,15337,0,320,English,USA,R,26000000,2006,7.6,2.35,5000
Color,179,93,0,17096053,134458,15716,2,640,English,USA,R,9000000,1998,7.7,2.35,5000
Color,251,141,16000,13753931,132149,751,0,316,Japanese,USA,R,19000000,2006,7.9,2.35,5000
Color,12,330,138,4496583,23181,3227,2,129,English,USA,R,35000000,1993,8,1.66,6000
Color,323,91,0,64505912,163130,13654,0,1264,English,USA,R,48000000,2008,5,1.85,6000
Color,300,107,45,16204793,92712,24805,1,294,English,USA,R,16000000,2009,5.1,1.85,6000
